"","link","id","text","time","platform","pop_score","score"
"23","https://www.instagram.com/p/BflMXCzHnir/","965767819609628673","So playful, this one 😊 #catsofbgc 🐈","2018-02-24","ig",0.635773713933304,-0.194898401387036
"24","https://www.instagram.com/p/BflJnRZFoxt/","965767819609628673","Look at this lazy cat. Too bad she's gone like the rest of the other cats @ the Shangri-La Fort area.","2018-02-24","ig",0.601500811753795,0.289987463038415
"25","https://www.instagram.com/p/Bfky96Ilrgf/","965767819609628673","Caught it just as it was fading away. A rainbow for the missing Cats of BGC 😭🌈💜 #catsofbgc #puspin","2018-02-24","ig",0.275451340712607,0.558077188208699
"26","https://www.instagram.com/p/BfkrgQhlcIL/","965767819609628673","Florence is going home! She actually fattened up a bit while she was at the vet! Time to give her a bath 💗💕 #catsofbgc #adoptdontshop #puspin #rescue #rescuedismyfavoritebreed","2018-02-24","ig",0.227927988395095,0.953743671998382
"27","https://www.instagram.com/p/Bfkds9oh2hS/","965767819609628673","One Lazy Afternoon #catsofbgc","2018-02-24","ig",0.671118919039145,0.862239440437406
"28","https://www.instagram.com/p/BfkYp8-BKVx/","965767819609628673","A screeshot of my Line convo with my brother who usually takes up a room at a Shang hotel when he goes on a business trip here.  @shangrilafort  #catsofbgc #justiceforcatsofbgc #catsofinstagram #cats #adoptdontshop #puspin #puspinlove #catcareph #rescuedismyfavoritebreed #catsofworld #neko #kawaiineko #ねこ #かわいい #かわいいねこ #しろねこ #フィリピン #catsofmanila #instacats #catoftheday #にゃん  #cat #kittensofinstagram #rescuecatsofinstagram #rescuecat #catsofworld","2018-02-24","ig",0.271905296947807,0.437825625762343
"29","https://www.instagram.com/p/BfkTpj4hFCq/","965767819609628673","Tala: Meow!
Cat: You the mom? Can I pet her?

Haha! 😂🐱 #catsofbgc #TalaSabelle","2018-02-24","ig",0.438726826105267,-0.388472070917487
"30","https://www.instagram.com/p/BfkSlxYHWfp/","965767819609628673","‪Update on #FindingCatsOfBGC:‬
‪ #CatsOfBGC‬

Feb 23, 2018 ‪- PestBusters official announcement ‬","2018-02-24","ig",0.33647708594799,-0.326056427322328
"31","https://www.instagram.com/p/BfkDbgoF7WP/","965767819609628673","when he wants to be petted and cuddled..he lies down beside me and makes this super cute face.

#cat #cats #catsofig #catsofinstagram #catsofmanila #catsofbgc #kitten #kittens #kitty #kittensofinstagram #kittensofig #pet #pets #petsofinstagram #petsofig #caturday #petstagram #scottishfold","2018-02-24","ig",0.88349670660682,-0.0496210069395602
"32","https://www.instagram.com/p/BfkDUfqhkNm/","965767819609628673","Steve and I try to make it a habit to bring cat food whenever we would go out and walk around BGC. 
I saw these two while having breakfast in McDonalds Forbestown. Thankfully I had cat food with me. And they were so grateful that they let me pet them ❤

Little things matter. Little acts of kindness go a long way. 
#caturday #CatsOfBGC #cats","2018-02-24","ig",0.606633862247691,0.0233462397009134
"33","https://www.instagram.com/p/Bfj7JcdhGiQ/","965767819609628673","University cat is #UPCat. Please adopt me, Mr. Cat.
.
Also, kudos to the UPD folks who take care of this super-affectionate and healthy kitty. We should take better care of strays, unlike those greedy monsters who trashed the #catsofbgc.
.
.
.
.
.
.
.
#straycats #adoptdontshop #catsofinstagram #catsofupdiliman","2018-02-24","ig",0.864365770947188,0.252106308471411
"34","https://www.instagram.com/p/Bfj4lt_Fjld/","965767819609628673","Because I wasn’t there last night, but I was in spirit. #catsofbgc #latergram","2018-02-24","ig",0.769915114622563,-0.945529203396291
